release_date,title,production_budget,domestic_gross,worldwide_gross,studio,foreign_gross,release_season,profit
1984-12-14 00:00:00,A Passage to India,27500000.0,1400000.0,27187653.0,unknown,18700000.0,Winter,-312347.0
unknown,A Perfect Day,17000000.0,14000.0,1714000.0,IFC,1700000.0,Winter,-15286000.0
2009-08-07 00:00:00,A Perfect Getaway,14000000.0,1400000.0,22815460.0,unknown,18700000.0,Summer,8815460.0
unknown,A Pigeon Sat on a Branch Reflecting on Existence,17000000.0,223000.0,18923000.0,Magn.,18700000.0,Winter,1923000.0
2015-09-29 00:00:00,A Plague So Pleasant,1400.0,1400000.0,0.0,unknown,18700000.0,Fall,-1400.0
unknown,A Poem Is a Naked Person (2015 re-issue),17000000.0,96600.0,18796600.0,Jan.,18700000.0,Winter,1796600.0
2006-06-09 00:00:00,A Prairie Home Companion,10000000.0,1400000.0,26716191.0,unknown,18700000.0,Summer,16716191.0
unknown,A Private War,17000000.0,1600000.0,3800000.0,Aviron,2200000.0,Winter,-13200000.0
unknown,A Prophet (Un prophète),17000000.0,2100000.0,17900000.0,SPC,15800000.0,Winter,900000.0
unknown,A Quiet Passion,17000000.0,1900000.0,20600000.0,MBox,18700000.0,Winter,3600000.0
unknown,A Quiet Place,17000000.0,188000000.0,340900000.0,Par.,152900000.0,Winter,323900000.0
2018-04-06 00:00:00,A Quiet Place,17000000.0,1400000.0,334522294.0,unknown,18700000.0,Spring,317522294.0
2000-10-27 00:00:00,A Room for Romeo Brass,5250000.0,1400000.0,20097.0,unknown,18700000.0,Fall,-5229903.0
1986-03-07 00:00:00,A Room with a View,3000000.0,1400000.0,20966644.0,unknown,18700000.0,Spring,17966644.0
unknown,A Royal Affair,17000000.0,1500000.0,7500000.0,Magn.,6000000.0,Winter,-9500000.0
unknown,A Royal Night Out,17000000.0,228000.0,18928000.0,ADC,18700000.0,Winter,1928000.0
2006-07-07 00:00:00,A Scanner Darkly,20000000.0,1400000.0,7405084.0,unknown,18700000.0,Summer,-12594916.0
unknown,A Screaming Man,17000000.0,9900.0,184900.0,FM,175000.0,Winter,-16815100.0
unknown,A Separation,17000000.0,7100000.0,19900000.0,SPC,12800000.0,Winter,2900000.0
2009-10-02 00:00:00,A Serious Man,7000000.0,1400000.0,30360570.0,unknown,18700000.0,Fall,23360570.0
2011-03-15 00:00:00,A Shine of Rainbows,6000000.0,1400000.0,0.0,unknown,18700000.0,Spring,-6000000.0
unknown,A Silent Voice,17000000.0,310000.0,19010000.0,Elev.,18700000.0,Winter,2010000.0
unknown,A Simple Favor,17000000.0,53500000.0,97600000.0,LGF,44100000.0,Winter,80600000.0
2018-09-14 00:00:00,A Simple Favor,20000000.0,1400000.0,97628717.0,unknown,18700000.0,Fall,77628717.0
unknown,A Simple Life,17000000.0,192000.0,2792000.0,CL,2600000.0,Winter,-14208000.0
1998-12-11 00:00:00,A Simple Plan,17000000.0,1400000.0,16316273.0,unknown,18700000.0,Winter,-683727.0
1997-07-11 00:00:00,A Simple Wish,28000000.0,1400000.0,8165213.0,unknown,18700000.0,Summer,-19834787.0
2009-12-11 00:00:00,A Single Man,7000000.0,1400000.0,28142379.0,unknown,18700000.0,Winter,21142379.0
unknown,A Somewhat Gentle Man,17000000.0,37700.0,1837700.0,Strand,1800000.0,Winter,-15162300.0
2005-09-02 00:00:00,A Sound of Thunder,80000000.0,1400000.0,6300451.0,unknown,18700000.0,Fall,-73699549.0
2018-10-05 00:00:00,A Star is Born,36000000.0,1400000.0,433449571.0,unknown,18700000.0,Fall,397449571.0
unknown,A Star is Born (2018),17000000.0,215300000.0,434200000.0,WB,218900000.0,Winter,417200000.0
unknown,A Street Cat Named Bob,17000000.0,82700.0,18782700.0,Cleopatra,18700000.0,Winter,1782700.0
2016-11-18 00:00:00,A Street Cat Named Bob,8000000.0,1400000.0,17382693.0,unknown,18700000.0,Fall,9382693.0
1951-09-18 00:00:00,A Streetcar Named Desire,1800000.0,1400000.0,8000000.0,unknown,18700000.0,Fall,6200000.0
unknown,A Tale of Love and Darkness,17000000.0,572000.0,19272000.0,FCW,18700000.0,Winter,2272000.0
unknown,A Tale of Winter (Conte d'hiver),17000000.0,23300.0,18723300.0,BWP,18700000.0,Winter,1723300.0
unknown,A Taxi Driver,17000000.0,1500000.0,81600000.0,WGUSA,80100000.0,Winter,64600000.0
1996-04-03 00:00:00,A Thin Line Between Love & Hate,8000000.0,1400000.0,34873513.0,unknown,18700000.0,Spring,26873513.0
unknown,A Thousand Words,17000000.0,18500000.0,22100000.0,P/DW,3600000.0,Winter,5100000.0
2012-03-09 00:00:00,A Thousand Words,40000000.0,1400000.0,20790486.0,unknown,18700000.0,Spring,-19209514.0
1996-07-24 00:00:00,A Time to Kill,40000000.0,1400000.0,152266007.0,unknown,18700000.0,Summer,112266007.0
2013-10-25 00:00:00,A True Story,45000.0,1400000.0,0.0,unknown,18700000.0,Fall,-45000.0
unknown,A United Kingdom,17000000.0,3900000.0,13800000.0,FoxS,9900000.0,Winter,-3200000.0
unknown,A Very Harold & Kumar 3D Christmas,17000000.0,35100000.0,35426000.0,WB,326000.0,Winter,18426000.0
2011-11-04 00:00:00,A Very Harold & Kumar 3D Christmas,20000000.0,1400000.0,36265745.0,unknown,18700000.0,Fall,16265745.0
1985-05-24 00:00:00,A View to a Kill,30000000.0,1400000.0,152627960.0,unknown,18700000.0,Spring,122627960.0
unknown,A Walk Among the Tombstones,17000000.0,26300000.0,53200000.0,Uni.,26900000.0,Winter,36200000.0
2014-09-19 00:00:00,A Walk Among the Tombstones,28000000.0,1400000.0,62108587.0,unknown,18700000.0,Fall,34108587.0
unknown,A Walk in the Woods,17000000.0,29500000.0,37500000.0,BG,8000000.0,Winter,20500000.0
2015-09-02 00:00:00,A Walk in the Woods,8000000.0,1400000.0,37119358.0,unknown,18700000.0,Fall,29119358.0
1999-03-26 00:00:00,A Walk on the Moon,14000000.0,1400000.0,4741987.0,unknown,18700000.0,Spring,-9258013.0
2002-01-25 00:00:00,A Walk to Remember,11000000.0,1400000.0,46060861.0,unknown,18700000.0,Winter,35060861.0
unknown,A War,17000000.0,123000.0,18823000.0,Magn.,18700000.0,Winter,1823000.0
unknown,A Wedding Invitation,17000000.0,14400.0,18714400.0,CJ,18700000.0,Winter,1714400.0
unknown,A Werewolf Boy,17000000.0,343000.0,41643000.0,CJ,41300000.0,Winter,24643000.0
unknown,A Woman's Life,17000000.0,37600.0,18737600.0,KL,18700000.0,Winter,1737600.0
unknown,"A Woman, A Gun and A Noodle Shop",17000000.0,191000.0,312000.0,SPC,121000.0,Winter,-16688000.0
unknown,A Wrinkle in Time,17000000.0,100500000.0,132700000.0,BV,32200000.0,Winter,115700000.0
2018-03-09 00:00:00,A Wrinkle in Time,103000000.0,1400000.0,133401882.0,unknown,18700000.0,Spring,30401882.0
2016-11-01 00:00:00,A.C.O.R.N.S.: Operation Crackdown,8500000.0,1400000.0,1353287.0,unknown,18700000.0,Fall,-7146713.0
unknown,ABCD (Any Body Can Dance),17000000.0,222000.0,18922000.0,UTV,18700000.0,Winter,1922000.0
2013-02-08 00:00:00,ABCD (Any Body Can Dance),1900000.0,1400000.0,10137234.0,unknown,18700000.0,Winter,8237234.0
unknown,ABCD (Any Body Can Dance) 2,17000000.0,892000.0,19592000.0,UTV,18700000.0,Winter,2592000.0
2006-03-31 00:00:00,ATL,17000000.0,1400000.0,21170563.0,unknown,18700000.0,Spring,4170563.0
unknown,ATM,17000000.0,3000.0,18703000.0,IFC,18700000.0,Winter,1703000.0
2004-08-13 00:00:00,AVP: Alien Vs. Predator,70000000.0,1400000.0,172543519.0,unknown,18700000.0,Summer,102543519.0
2015-12-31 00:00:00,AWOL-72,3000000.0,1400000.0,0.0,unknown,18700000.0,Winter,-3000000.0
unknown,Aarakshan (Reservation),17000000.0,651000.0,19351000.0,Relbig.,18700000.0,Winter,2351000.0
unknown,Aashayein (Wishes),17000000.0,1400000.0,1403800.0,Relbig.,3800.0,Winter,-15596200.0
2002-10-18 00:00:00,Abandon,25000000.0,1400000.0,12219367.0,unknown,18700000.0,Fall,-12780633.0
unknown,Abduction,17000000.0,28100000.0,82100000.0,LGF,54000000.0,Winter,65100000.0
2011-09-23 00:00:00,Abduction,35000000.0,1400000.0,86648359.0,unknown,18700000.0,Fall,51648359.0
2001-08-17 00:00:00,Aberdeen,6500000.0,1400000.0,64148.0,unknown,18700000.0,Summer,-6435852.0
unknown,About Cherry,17000000.0,3000.0,18703000.0,IFC,18700000.0,Winter,1703000.0
2014-02-14 00:00:00,About Last Night,13000000.0,1400000.0,50445860.0,unknown,18700000.0,Winter,37445860.0
unknown,About Last Night (2014),17000000.0,48600000.0,48965000.0,SGem,365000.0,Winter,31965000.0
2002-12-13 00:00:00,About Schmidt,30000000.0,1400000.0,107054484.0,unknown,18700000.0,Winter,77054484.0
unknown,About Time,17000000.0,15300000.0,87100000.0,Uni.,71800000.0,Winter,70100000.0
2013-11-01 00:00:00,About Time,12000000.0,1400000.0,89309178.0,unknown,18700000.0,Fall,77309178.0
2002-05-17 00:00:00,About a Boy,27000000.0,1400000.0,130759651.0,unknown,18700000.0,Spring,103759651.0
2015-01-30 00:00:00,Above and Beyond,1300000.0,1400000.0,288751.0,unknown,18700000.0,Winter,-1011249.0
unknown,Abracadabra,17000000.0,14000.0,18714000.0,Sony,18700000.0,Winter,1714000.0
unknown,Abraham Lincoln: Vampire Hunter,17000000.0,37500000.0,116500000.0,Fox,79000000.0,Winter,99500000.0
2012-06-22 00:00:00,Abraham Lincoln: Vampire Hunter,67500000.0,1400000.0,137489730.0,unknown,18700000.0,Summer,69989730.0
2011-12-31 00:00:00,Absentia,70000.0,1400000.0,8555.0,unknown,18700000.0,Winter,-61445.0
1997-02-14 00:00:00,Absolute Power,50000000.0,1400000.0,50068310.0,unknown,18700000.0,Winter,68310.0
unknown,Absolutely Anything,17000000.0,20200.0,18720200.0,ADC,18700000.0,Winter,1720200.0
unknown,Absolutely Fabulous: The Movie,17000000.0,4800000.0,37900000.0,FoxS,33100000.0,Winter,20900000.0
2015-03-17 00:00:00,Accidental Love,26000000.0,1400000.0,135436.0,unknown,18700000.0,Spring,-25864564.0
1994-02-04 00:00:00,Ace Ventura: Pet Detective,12000000.0,1400000.0,107217396.0,unknown,18700000.0,Winter,95217396.0
1995-11-10 00:00:00,Ace Ventura: When Nature Calls,30000000.0,1400000.0,212400000.0,unknown,18700000.0,Fall,182400000.0
2018-03-30 00:00:00,Acrimony,20000000.0,1400000.0,46627836.0,unknown,18700000.0,Spring,26627836.0
2007-09-14 00:00:00,Across the Universe,45000000.0,1400000.0,29367143.0,unknown,18700000.0,Fall,-15632857.0
unknown,Act of Killing,17000000.0,487000.0,19187000.0,Drft.,18700000.0,Winter,2187000.0
unknown,Act of Valor,17000000.0,70000000.0,81300000.0,Rela.,11300000.0,Winter,64300000.0
2012-02-24 00:00:00,Act of Valor,12000000.0,1400000.0,82497035.0,unknown,18700000.0,Winter,70497035.0
1988-02-12 00:00:00,Action Jackson,7000000.0,1400000.0,20257000.0,unknown,18700000.0,Winter,13257000.0
unknown,Action Jackson (2014),17000000.0,257000.0,18957000.0,Eros,18700000.0,Winter,1957000.0
2018-06-01 00:00:00,Action Point,19000000.0,1400000.0,5103675.0,unknown,18700000.0,Summer,-13896325.0
2019-09-20 00:00:00,Ad Astra,49800000.0,1400000.0,0.0,unknown,18700000.0,Fall,-49800000.0
2009-07-29 00:00:00,Adam,3200000.0,1400000.0,2834485.0,unknown,18700000.0,Summer,-365515.0
2009-09-22 00:00:00,Adam Resurrected,10000000.0,1400000.0,90909.0,unknown,18700000.0,Fall,-9909091.0
2002-12-06 00:00:00,Adaptation,18500000.0,1400000.0,32531759.0,unknown,18700000.0,Winter,14031759.0
unknown,Adderall Diaries,17000000.0,13200.0,18713200.0,A24,18700000.0,Winter,1713200.0
unknown,Addicted,17000000.0,17400000.0,36100000.0,LGF,18700000.0,Winter,19100000.0
2014-10-10 00:00:00,Addicted,5000000.0,1400000.0,17499242.0,unknown,18700000.0,Fall,12499242.0
2008-12-31 00:00:00,Admiral,20000000.0,1400000.0,38585047.0,unknown,18700000.0,Winter,18585047.0
unknown,Admission,17000000.0,18000000.0,36700000.0,Focus,18700000.0,Winter,19700000.0
2013-03-22 00:00:00,Admission,13000000.0,1400000.0,18733666.0,unknown,18700000.0,Spring,5733666.0
2009-05-08 00:00:00,Adoration,4000000.0,1400000.0,384244.0,unknown,18700000.0,Spring,-3615756.0
unknown,Adore,17000000.0,319000.0,19019000.0,EXCL,18700000.0,Winter,2019000.0
unknown,Adrift,17000000.0,31400000.0,59900000.0,STX,28500000.0,Winter,42900000.0
2018-06-01 00:00:00,Adrift,35000000.0,1400000.0,57897191.0,unknown,18700000.0,Summer,22897191.0
unknown,Adult World,17000000.0,25400.0,18725400.0,IFC,18700000.0,Winter,1725400.0
2016-01-05 00:00:00,Adulterers,750000.0,1400000.0,0.0,unknown,18700000.0,Winter,-750000.0
unknown,Advanced Style,17000000.0,87900.0,18787900.0,B360,18700000.0,Winter,1787900.0
2009-04-03 00:00:00,Adventureland,9800000.0,1400000.0,17553055.0,unknown,18700000.0,Spring,7753055.0
unknown,Ae Dil Hai Mushkil,17000000.0,4300000.0,28400000.0,FIP,24100000.0,Winter,11400000.0
2005-12-02 00:00:00,Aeon Flux,55000000.0,1400000.0,53913573.0,unknown,18700000.0,Winter,-1086427.0
unknown,Aferim!,17000000.0,108000.0,18808000.0,BWP,18700000.0,Winter,1808000.0
unknown,African Cats,17000000.0,15400000.0,30800000.0,BV,15400000.0,Winter,13800000.0
2012-12-31 00:00:00,After,650000.0,1400000.0,0.0,unknown,18700000.0,Winter,-650000.0
unknown,After Earth,17000000.0,60500000.0,243800000.0,Sony,183300000.0,Winter,226800000.0
2013-05-31 00:00:00,After Earth,130000000.0,1400000.0,251499665.0,unknown,18700000.0,Spring,121499665.0
1985-09-13 00:00:00,After Hours,4500000.0,1400000.0,10609321.0,unknown,18700000.0,Fall,6109321.0
unknown,After The Ball,17000000.0,162000.0,18862000.0,Free,18700000.0,Winter,1862000.0
unknown,After the Storm,17000000.0,272000.0,18972000.0,FM,18700000.0,Winter,1972000.0
2004-11-12 00:00:00,After the Sunset,57000000.0,1400000.0,38329114.0,unknown,18700000.0,Fall,-18670886.0
unknown,After.Life,17000000.0,109000.0,2009000.0,Anch.,1900000.0,Winter,-14991000.0
2010-04-09 00:00:00,After.Life,4500000.0,1400000.0,2481925.0,unknown,18700000.0,Spring,-2018075.0
unknown,Afterimage,17000000.0,33400.0,18733400.0,FM,18700000.0,Winter,1733400.0
unknown,Aftershock (Tangshan Dadizhen),17000000.0,63000.0,100263000.0,CL,100200000.0,Winter,83263000.0
2004-02-20 00:00:00,Against the Ropes,39000000.0,1400000.0,6429865.0,unknown,18700000.0,Winter,-32570135.0
unknown,Against the Sun,17000000.0,4600.0,18704600.0,TAFC,18700000.0,Winter,1704600.0
2014-03-11 00:00:00,Against the Wild,1800000.0,1400000.0,0.0,unknown,18700000.0,Spring,-1800000.0
unknown,Age of Uprising: The Legend of Michael Kohlhaas (U.S. only),17000000.0,3300.0,800300.0,MBox,797000.0,Winter,-16199700.0
2003-03-14 00:00:00,Agent Cody Banks,25000000.0,1400000.0,58240458.0,unknown,18700000.0,Spring,33240458.0
2004-03-12 00:00:00,Agent Cody Banks 2: Destination London,26000000.0,1400000.0,28703083.0,unknown,18700000.0,Spring,2703083.0
unknown,Agent Vinod,17000000.0,698000.0,19398000.0,Eros,18700000.0,Winter,2398000.0
unknown,Agneepath,17000000.0,2000000.0,20700000.0,Eros,18700000.0,Winter,3700000.0
unknown,Agora,17000000.0,619000.0,39019000.0,NM,38400000.0,Winter,22019000.0
2010-05-28 00:00:00,Agora,70000000.0,1400000.0,38992292.0,unknown,18700000.0,Spring,-31007708.0
unknown,Ai Weiwei: Never Sorry,17000000.0,534000.0,19234000.0,IFC,18700000.0,Winter,2234000.0
2000-08-11 00:00:00,AimÃ©e & Jaguar,6800000.0,1400000.0,927107.0,unknown,18700000.0,Summer,-5872893.0
unknown,Ain't Them Bodies Saints,17000000.0,397000.0,1032000.0,IFC,635000.0,Winter,-15968000.0
2013-08-16 00:00:00,Ain't Them Bodies Saints,5000000.0,1400000.0,1075009.0,unknown,18700000.0,Summer,-3924991.0
1997-08-01 00:00:00,Air Bud,3000000.0,1400000.0,27788649.0,unknown,18700000.0,Summer,24788649.0
1997-07-25 00:00:00,Air Force One,85000000.0,1400000.0,315268353.0,unknown,18700000.0,Summer,230268353.0
2018-10-26 00:00:00,Air Strike,65000000.0,1400000.0,516279.0,unknown,18700000.0,Fall,-64483721.0
2012-09-14 00:00:00,Airborne,1200000.0,1400000.0,0.0,unknown,18700000.0,Fall,-1200000.0
2016-12-31 00:00:00,Airlift (2016),4400000.0,1400000.0,9969237.0,unknown,18700000.0,Winter,5569237.0
1980-07-04 00:00:00,Airplane!,3500000.0,1400000.0,83453539.0,unknown,18700000.0,Summer,79953539.0
unknown,Ajami,17000000.0,622000.0,1291000.0,Kino,669000.0,Winter,-15709000.0
2010-02-03 00:00:00,Ajami,1000000.0,1400000.0,2721096.0,unknown,18700000.0,Winter,1721096.0
2006-04-28 00:00:00,Akeelah and the Bee,8000000.0,1400000.0,18959424.0,unknown,18700000.0,Spring,10959424.0
2001-04-27 00:00:00,Akira,8000000.0,1400000.0,19585.0,unknown,18700000.0,Spring,-7980415.0
2011-03-04 00:00:00,Akmareul Boatda,6000000.0,1400000.0,13168809.0,unknown,18700000.0,Spring,7168809.0
2019-05-24 00:00:00,Aladdin,182000000.0,1400000.0,619234314.0,unknown,18700000.0,Spring,437234314.0
1992-11-11 00:00:00,Aladdin,28000000.0,1400000.0,504050219.0,unknown,18700000.0,Fall,476050219.0
unknown,Alamar,17000000.0,61600.0,18761600.0,FM,18700000.0,Winter,1761600.0
unknown,Alan Partridge: The Movie,17000000.0,153000.0,9753000.0,Magn.,9600000.0,Winter,-7247000.0
2007-12-31 00:00:00,Alatriste,28000000.0,1400000.0,22860477.0,unknown,18700000.0,Winter,-5139523.0
unknown,Albert Nobbs,17000000.0,3000000.0,5600000.0,RAtt.,2600000.0,Winter,-11400000.0
2011-12-21 00:00:00,Albert Nobbs,7500000.0,1400000.0,8539003.0,unknown,18700000.0,Winter,1039003.0
1997-01-17 00:00:00,Albino Alligator,5000000.0,1400000.0,353480.0,unknown,18700000.0,Winter,-4646520.0
2003-06-20 00:00:00,Alex & Emma,30000000.0,1400000.0,15358583.0,unknown,18700000.0,Summer,-14641417.0
unknown,Alex Cross,17000000.0,25900000.0,34600000.0,LG/S,8700000.0,Winter,17600000.0
2012-10-19 00:00:00,Alex Cross,35000000.0,1400000.0,35426759.0,unknown,18700000.0,Fall,426759.0
2006-10-13 00:00:00,Alex Rider: Operation Stormbreaker,40000000.0,1400000.0,20722450.0,unknown,18700000.0,Fall,-19277550.0
2004-11-24 00:00:00,Alexander,155000000.0,1400000.0,167297191.0,unknown,18700000.0,Fall,12297191.0
unknown,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",17000000.0,67000000.0,101400000.0,BV,34400000.0,Winter,84400000.0
2014-10-10 00:00:00,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",28000000.0,1400000.0,101379287.0,unknown,18700000.0,Fall,73379287.0
1938-05-24 00:00:00,Alexander's Ragtime Band,2000000.0,1400000.0,4000000.0,unknown,18700000.0,Spring,2000000.0
2004-11-05 00:00:00,Alfie,40000000.0,1400000.0,35195939.0,unknown,18700000.0,Fall,-4804061.0
2001-12-25 00:00:00,Ali,109000000.0,1400000.0,87683966.0,unknown,18700000.0,Winter,-21316034.0
unknown,Alice Through the Looking Glass,17000000.0,77000000.0,299400000.0,BV,222400000.0,Winter,282400000.0
2016-05-27 00:00:00,Alice Through the Looking Glass,170000000.0,1400000.0,276928112.0,unknown,18700000.0,Spring,106928112.0
2010-03-05 00:00:00,Alice in Wonderland,200000000.0,1400000.0,1025491110.0,unknown,18700000.0,Spring,825491110.0
1951-07-28 00:00:00,Alice in Wonderland,3000000.0,1400000.0,0.0,unknown,18700000.0,Summer,-3000000.0
unknown,Alice in Wonderland (2010),17000000.0,334200000.0,1025500000.0,BV,691300000.0,Winter,1008500000.0
1979-05-25 00:00:00,Alien,10700000.0,1400000.0,203628947.0,unknown,18700000.0,Spring,192928947.0
1992-05-22 00:00:00,Alien 3,55000000.0,1400000.0,158500000.0,unknown,18700000.0,Spring,103500000.0
2013-06-21 00:00:00,Alien Uprising,2500000.0,1400000.0,0.0,unknown,18700000.0,Summer,-2500000.0
unknown,Alien: Covenant,17000000.0,74300000.0,240900000.0,Fox,166600000.0,Winter,223900000.0
2017-05-19 00:00:00,Alien: Covenant,97000000.0,1400000.0,238521247.0,unknown,18700000.0,Spring,141521247.0
1997-11-26 00:00:00,Alien: Resurrection,60000000.0,1400000.0,160700000.0,unknown,18700000.0,Fall,100700000.0
1986-07-18 00:00:00,Aliens,17000000.0,1400000.0,183316455.0,unknown,18700000.0,Summer,166316455.0
2009-07-31 00:00:00,Aliens in the Attic,45000000.0,1400000.0,59551283.0,unknown,18700000.0,Summer,14551283.0
2007-12-25 00:00:00,Aliens vs. Predator - Requiem,40000000.0,1400000.0,128884494.0,unknown,18700000.0,Winter,88884494.0
2019-02-14 00:00:00,Alita: Battle Angel,170000000.0,1400000.0,402976036.0,unknown,18700000.0,Winter,232976036.0
1993-01-15 00:00:00,Alive,32000000.0,1400000.0,36299670.0,unknown,18700000.0,Winter,4299670.0
2009-09-04 00:00:00,All About Steve,15000000.0,1400000.0,40127259.0,unknown,18700000.0,Fall,25127259.0
2002-03-08 00:00:00,All About the Benjamins,14000000.0,1400000.0,25873145.0,unknown,18700000.0,Spring,11873145.0
unknown,All Eyez on Me,17000000.0,44900000.0,63600000.0,LG/S,18700000.0,Winter,46600000.0
2017-06-16 00:00:00,All Eyez on Me,45000000.0,1400000.0,54876855.0,unknown,18700000.0,Summer,9876855.0
unknown,All Good Things,17000000.0,582000.0,644500.0,Magn.,62500.0,Winter,-16355500.0
2010-12-03 00:00:00,All Good Things,20000000.0,1400000.0,873617.0,unknown,18700000.0,Winter,-19126383.0
2008-01-18 00:00:00,All Hat,4900000.0,1400000.0,15198.0,unknown,18700000.0,Winter,-4884802.0
unknown,All Is Lost,17000000.0,6300000.0,13700000.0,RAtt.,7400000.0,Winter,-3300000.0
unknown,All Saints,17000000.0,5800000.0,5940000.0,Affirm,140000.0,Winter,-11060000.0
2017-08-25 00:00:00,All Saints,2000000.0,1400000.0,5941994.0,unknown,18700000.0,Summer,3941994.0
2013-01-04 00:00:00,All Superheroes Must Die,20000.0,1400000.0,0.0,unknown,18700000.0,Winter,-20000.0
unknown,All Together,17000000.0,43200.0,7243200.0,KL,7200000.0,Winter,-9756800.0
2014-10-31 00:00:00,All You Need Is Love,300000.0,1400000.0,3565259.0,unknown,18700000.0,Fall,3265259.0
2013-10-18 00:00:00,All is Lost,8500000.0,1400000.0,10386814.0,unknown,18700000.0,Fall,1886814.0
2002-10-25 00:00:00,All or Nothing,9000000.0,1400000.0,184255.0,unknown,18700000.0,Fall,-8815745.0
2013-10-11 00:00:00,All the Boys Love Mandy Lane,750000.0,1400000.0,1960521.0,RTWC,1900000.0,Fall,1210521.0
2006-09-22 00:00:00,All the King's Men,55000000.0,1400000.0,9521458.0,unknown,18700000.0,Fall,-45478542.0
unknown,All the Money in the World,17000000.0,25100000.0,57000000.0,TriS,31900000.0,Winter,40000000.0
2000-12-22 00:00:00,All the Pretty Horses,45000000.0,1400000.0,18120267.0,unknown,18700000.0,Winter,-26879733.0
2002-10-25 00:00:00,All the Queen's Men,15000000.0,1400000.0,22723.0,unknown,18700000.0,Fall,-14977277.0
2003-02-14 00:00:00,All the Real Girls,1000000.0,1400000.0,703020.0,unknown,18700000.0,Winter,-296980.0
unknown,"All's Well, End's Well (2012)",17000000.0,47900.0,18747900.0,CL,18700000.0,Winter,1747900.0
unknown,Alleluia,17000000.0,6300.0,18706300.0,MBox,18700000.0,Winter,1706300.0
2015-08-11 00:00:00,Alleluia! The Devil's Carnival,500000.0,1400000.0,0.0,unknown,18700000.0,Summer,-500000.0
